146	1.7760322101139703E-02	1.1088802367493997E-05
148	1.6709394182491434E-02	9.6759052676033938E-06
150	1.6525032153834385E-02	9.2964128584750808E-06
152	1.6207252435691842E-02	8.7860172574978009E-06
154	1.6184589701946812E-02	8.7186784246111874E-06
156	1.5690975513181875E-02	7.9955260650042842E-06
158	1.5493429037769331E-02	7.7043805534960601E-06
240	1.5491931251927330E-02	7.6820247464491817E-06
243	1.5484763220987912E-02	7.6583898738380512E-06
246	1.5452697305812215E-02	7.5688417823569113E-06
249	1.5408948576423796E-02	7.4996834488796145E-06
252	1.4745477593547525E-02	6.9470323173782798E-06
255	1.4391926111596686E-02	6.6251616191116816E-06
258	1.4188439357514966E-02	6.4528242832942512E-06
261	1.4082806848622995E-02	6.3629695419844584E-06
264	1.4004850689916269E-02	6.3157731561737343E-06
267	1.3247947403844501E-02	5.7364301960119928E-06
270	1.3121803244668322E-02	5.6601077551369429E-06
273	1.3015901929035458E-02	5.5966834882104499E-06
276	1.2955185449265360E-02	5.5726982493118088E-06
279	1.2832063741776924E-02	5.5247794799742876E-06
282	1.2316616130226965E-02	5.3000456583974798E-06
285	1.2224097840786659E-02	5.2602709804083915E-06
288	1.1383984554583813E-02	4.9773693649047653E-06
291	1.0840452441350713E-02	4.7775009063042459E-06
294	1.0226528533894870E-02	4.5344531924337130E-06
297	9.6697442964782995E-03	4.3187547548031431E-06
300	9.5977053941173826E-03	4.2911269794055882E-06
303	8.8644583197704553E-03	4.0343156324856900E-06
306	8.5035870482213765E-03	3.8699701034350622E-06
309	8.2302377530887125E-03	3.7224286719577029E-06
312	8.0333210904578855E-03	3.6559414569048892E-06
315	7.9850288733655708E-03	3.6431181795849507E-06
318	7.0610332552943902E-03	3.2855781764420106E-06
321	6.8103223784265251E-03	3.1875719666411251E-06
324	6.7287060796175800E-03	3.1488170013183759E-06
327	6.5431918206681015E-03	3.0879024953446145E-06
330	6.4188597598003787E-03	3.0422163329386135E-06
333	5.4868957563333877E-03	2.7080742273899352E-06
336	5.3577519707357218E-03	2.6569054093011473E-06
339	5.2642989707466902E-03	2.6371533657557398E-06
342	4.9388370571783148E-03	2.5216383640532699E-06
345	4.6458316281202837E-03	2.4240037790015021E-06
348	3.5751489803926362E-03	2.0409036831939427E-06
351	3.4705411563108975E-03	2.0013048536481080E-06
354	3.3306683798391438E-03	1.9495071387504140E-06
357	3.1020191853992920E-03	1.8512023160923703E-06
