60	5.2378197952570255E-03	2.6487540839795654E-04	5.9102815040996287E-06
61	3.7898350973532046E-03	2.1077706188050901E-04	4.7031613008376435E-06
62	3.6697479428967369E-03	2.0523540790944031E-04	4.5795079380531341E-06
63	3.5141135254591819E-03	1.9740877968469549E-04	4.4048689396049476E-06
64	2.7537943023873447E-03	1.5603045086696140E-04	3.4815760867079511E-06
65	2.6274216021102562E-03	1.4979488028615869E-04	3.3424390573622312E-06
66	2.2637851425206012E-03	1.2606195085905486E-04	2.8128757631345902E-06
67	2.2216810406146185E-03	1.2434984819289271E-04	2.7746728632046175E-06
68	2.0021681570172858E-03	1.1265935098368696E-04	2.5138176564219326E-06
69	1.8553777048540901E-03	1.0452540505787367E-04	2.3323213429232738E-06
70	1.3655749477527435E-03	7.8869253206347796E-05	1.7598443407297599E-06
71	1.1920619953993804E-03	6.8562417356111285E-05	1.5298633785110197E-06
72	1.1510045595464480E-03	6.6345476261278288E-05	1.4803957966478371E-06
73	9.9641340128778472E-04	5.6766270058257053E-05	1.2666507548257152E-06
74	9.6456803346082066E-04	5.5047926598581680E-05	1.2283086013248080E-06
75	8.4186651662200638E-04	4.7632273354263501E-05	1.0628398683993989E-06
76	8.0860947647874476E-04	4.6040038994353299E-05	1.0273116427159088E-06
77	7.6458547558434157E-04	4.3638935704206586E-05	9.7373476877725459E-07
78	6.3668184640789847E-04	3.7174279558179591E-05	8.2948605244182718E-07
79	6.0574808253655108E-04	3.5538741525646405E-05	7.9299157286217069E-07
80	5.2803826842246285E-04	3.1431159231397244E-05	7.0133728223888446E-07
81	5.1152712967818541E-04	3.0317957178660986E-05	6.7649791514774304E-07
82	4.4626255006606676E-04	2.7047363155916465E-05	6.0351971201080407E-07
83	4.3210232802318735E-04	2.6358558718117603E-05	5.8815011559078486E-07
84	3.6063945794775112E-04	2.2650660160752590E-05	5.0541414400618686E-07
85	3.0647914932515811E-04	1.9610489613918263E-05	4.3757748124862603E-07
86	2.8639324829344577E-04	1.8365135626099962E-05	4.0978934989744844E-07
87	2.3036927734871329E-04	1.4013031870652664E-05	3.1267894434746631E-07
88	2.2398835203653498E-04	1.3530070064490033E-05	3.0190240511562885E-07
89	2.0353286369713866E-04	1.1779579102791823E-05	2.6284293026066410E-07
90	1.8849968113616072E-04	1.0327207508693276E-05	2.3043552399521117E-07
91	1.7424598806829118E-04	9.0516049546797667E-06	2.0197244308042419E-07
92	1.6409497789408783E-04	8.2162895687125841E-06	1.8333368342496282E-07
93	1.5820249441449760E-04	7.8271312924418857E-06	1.7465022361900621E-07
94	1.4572467451230358E-04	7.0707374422252244E-06	1.5777247490768140E-07
95	1.4284905314808729E-04	6.8981353882641304E-06	1.5392112935142202E-07
96	1.1900326887941615E-04	5.6244783718862697E-06	1.2550146007372525E-07
97	1.1677383881450783E-04	5.5235140967138489E-06	1.2324859978844788E-07
98	1.1326133198606827E-04	5.3703321962527110E-06	1.1983058465999898E-07
99	1.0215028946208300E-04	4.8208951008279301E-06	1.0757075305692156E-07
100	8.7680822690759457E-05	4.1189131914760788E-06	9.1907121917479042E-08
101	8.2842871397438640E-05	3.8660591073835773E-06	8.6265077510688830E-08
102	8.1082488716312462E-05	3.7865287302978667E-06	8.4490481222015881E-08
103	6.3643967783822089E-05	3.0234053842044231E-06	6.7462574308942499E-08
104	5.9362330794498806E-05	2.7905585640214126E-06	6.2266960782795780E-08
105	4.9559352968057049E-05	2.2746925818755679E-06	5.0756216197968187E-08
106	4.7986731249983178E-05	2.1956482001781951E-06	4.8992464138180603E-08
107	4.6364367088818149E-05	2.1157626389297943E-06	4.7209942469042951E-08
108	4.0982351039459194E-05	1.8684599779619069E-06	4.1691769408457680E-08
109	3.9124278233146043E-05	1.8083498476763196E-06	4.0350505629442901E-08
110	3.3096600570430500E-05	1.5795457797242255E-06	3.5245099812198113E-08
111	3.2285896473279332E-05	1.5434114478795811E-06	3.4438818570552853E-08
112	2.9049505240301198E-05	1.4200452204208044E-06	3.1686093669475244E-08
113	2.7340015775992846E-05	1.3486372552116308E-06	3.0092736329985725E-08
114	2.4027537191143218E-05	1.2094752691046810E-06	2.6987553717766974E-08
115	2.3500954042801122E-05	1.1831174302634432E-06	2.6399419665105677E-08
116	2.2968310619570644E-05	1.1638092015206688E-06	2.5968586663636956E-08
117	1.9797615936071102E-05	1.0056356193266605E-06	2.2439189944882743E-08
118	1.8585932405190708E-05	9.4106003022060352E-07	2.0998286418888179E-08
119	1.4771603559286489E-05	6.8535834778586852E-07	1.5292702297652597E-08
120	1.4035525779728158E-05	6.3038001998647413E-07	1.4065946684949994E-08
121	1.3599892089059493E-05	6.0623639422253133E-07	1.3527219342696520E-08
122	1.2751482313649194E-05	5.6193164986004878E-07	1.2538628092443395E-08
123	1.1857521711105769E-05	5.2688812839002015E-07	1.1756686582525459E-08
124	1.0572934591990164E-05	4.7878758467427659E-07	1.0683397991562069E-08
125	1.0007383380926665E-05	4.5406814049220700E-07	1.0131822159647143E-08
126	8.3413863717033356E-06	3.8528939319395683E-07	8.5971317159754134E-09
127	8.1803012859304739E-06	3.7922330656780409E-07	8.4617764566643980E-09
128	7.7938745585413458E-06	3.6538358483365394E-07	8.1529646576304167E-09
129	6.3061806572622680E-06	3.0974954849396191E-07	6.9115779318273536E-09
130	5.8623656131144160E-06	2.9124357050773133E-07	6.4986459043929143E-09
131	5.1984365276281953E-06	2.6318973421997367E-07	5.8726683146520752E-09
132	5.0727556479286027E-06	2.5821355123763271E-07	5.7616325547850902E-09
133	4.1721352890035777E-06	2.2093091056283055E-07	4.9297285930808985E-09
134	3.7275910286306628E-06	1.9723701943295679E-07	4.4010363775519784E-09
135	3.0640087122184045E-06	1.6433727037978818E-07	3.6669298045993126E-09
136	2.8371188298132464E-06	1.5323751490137993E-07	3.4192560779183462E-09
137	2.7384548199186485E-06	1.4857550893660693E-07	3.3152306880482441E-09
138	2.3110380646353920E-06	1.2526281419827026E-07	2.7950442752888519E-09
139	2.2317898883151125E-06	1.2056675533281286E-07	2.6902590480661873E-09
140	1.9908110777267686E-06	1.0844385143104960E-07	2.4197553605403151E-09
141	1.9407240256050972E-06	1.0653675403992871E-07	2.3772014575357606E-09
142	1.7562844454678724E-06	9.9071415228772956E-08	2.2106240687012318E-09
143	1.2835285656785708E-06	7.9105604889910390E-08	1.7651181598142558E-09
144	1.0828678423639350E-06	6.9422894679214596E-08	1.5490635875383290E-09
145	9.7536884686930025E-07	6.3203694656626879E-08	1.4102918416593343E-09
146	9.4880982552818623E-07	6.1736389044203274E-08	1.3775512060736423E-09
147	7.0794887216991997E-07	4.7266850104686093E-08	1.0546860186848929E-09
148	6.7858142043970232E-07	4.5110396285604818E-08	1.0065681160134141E-09
149	5.9213499806365698E-07	3.9419928490363045E-08	8.7959420490815232E-10
150	5.3799313497343552E-07	3.5388225922486961E-08	7.8963305199829675E-10
151	5.0840182045509811E-07	3.3283170103017413E-08	7.4266201550171221E-10
152	4.2126919508340363E-07	2.5455968466144174E-08	5.6801022225646530E-10
153	4.1011123639709026E-07	2.4611381911140146E-08	5.4916459092797378E-10
154	3.9107174630319349E-07	2.3464389945907903E-08	5.2357125465540451E-10
155	3.5826670053524799E-07	2.1426688637349174E-08	4.7810312898946903E-10
156	2.8481980395954624E-07	1.6496957140685457E-08	3.6810386155602721E-10
157	2.5747116429679323E-07	1.3989254803233815E-08	3.1214839618281295E-10
158	2.5389495767203995E-07	1.3737372914853018E-08	3.0652804480659887E-10
159	2.2480501779427525E-07	1.1801254238519574E-08	2.6332657709887155E-10
160	2.1295305573403132E-07	1.0950064092155766E-08	2.4433359693150360E-10
