1	3.2102920899890904E+01	9.8779962890789164E-01	1.1395967897933913E-02
2	3.2112015406816518E+01	9.8720337659553548E-01	1.1389089101858445E-02
3	2.9786223267919517E+01	9.5228901285311496E-01	1.0986291857618426E-02
4	1.0686126872280829E+01	5.9409158983037247E-01	6.8538684243327902E-03
5	3.2297497765975008E-01	1.9665388866737449E-01	2.2687408829409868E-03
6	3.3064680741406949E-01	1.9164012895564914E-01	2.2108985401715869E-03
7	4.7111051811294424E-01	1.4281487338721027E-01	1.6476152296873393E-03
8	5.9960495330434771E-01	1.0775954764254317E-01	1.2431917462734847E-03
9	6.1202838546750959E-01	8.8543207823247552E-02	1.0214982111801426E-03
10	6.2016348830907120E-01	7.8248478531383683E-02	9.0273080016409733E-04
11	6.1035828894906208E-01	7.6274233209408238E-02	8.7995448434714102E-04
12	5.2566490817166511E-01	4.3625291565097160E-02	5.0329278090892240E-04
13	5.2031428056301932E-01	3.9793623994051265E-02	4.5908790437594577E-04
14	5.1667701428991875E-01	3.9403665719939543E-02	4.5458906489144008E-04
15	5.0216313702944537E-01	3.7647810620746021E-02	4.3433225596152021E-04
16	4.9576918563172795E-01	3.7215828089527808E-02	4.2934859438262924E-04
17	3.4069203793948083E-01	2.4616910872696865E-02	2.8399841206835723E-04
18	3.3769019477877543E-01	2.3763236491926853E-02	2.7414980962526923E-04
19	3.3419658602107455E-01	2.3456531940273646E-02	2.7061144503947318E-04
20	3.2051738643164646E-01	2.2606715670101491E-02	2.6080735253871881E-04
21	3.0940706610534335E-01	2.2029366382898447E-02	2.5414663537471754E-04
22	2.4267203505125021E-01	1.7880624911397639E-02	2.0628376598052494E-04
23	2.4137924069192424E-01	1.7774495518962558E-02	2.0505938087870569E-04
24	2.3314829737668652E-01	1.7203882500018645E-02	1.9847637815656726E-04
25	1.8713386707065111E-01	1.4018462068807172E-02	1.6172707403337887E-04
26	1.7107892559580223E-01	1.2538154168384811E-02	1.4464917602796849E-04
27	1.5094520419921589E-01	9.8906402365002682E-03	1.1410554866252193E-04
28	1.5046754029225889E-01	9.8298293246315196E-03	1.1340399018930553E-04
29	1.4872824848321681E-01	9.6738705379091124E-03	1.1160473730959525E-04
30	1.4194265335270193E-01	9.0504560481516564E-03	1.0441257879437346E-04
31	1.4071664336741410E-01	8.9585424937613217E-03	1.0335219783798931E-04
32	1.3761171491281837E-01	8.6939006671341267E-03	1.0029909914020136E-04
33	1.3718270502693178E-01	8.6700098638948352E-03	1.0002347762870937E-04
34	1.2259131147221893E-01	7.8639222727720486E-03	9.0723870661338536E-05
35	9.7899347053570576E-02	6.0837862612177860E-03	7.0186939640158618E-05
36	9.5607906388393171E-02	5.8832112939885429E-03	6.7872962371103845E-05
37	9.0379794321948717E-02	5.3636663666143981E-03	6.1879117930773282E-05
38	9.0067123230182039E-02	5.3372856021477733E-03	6.1574770433379505E-05
39	8.4169250262576198E-02	4.8338816706248715E-03	5.5767140145371331E-05
40	7.8680411109169873E-02	4.3892926030957048E-03	5.0638040484809311E-05
41	7.8130473078614260E-02	4.3368559937608355E-03	5.0033093996504448E-05
42	7.6792891571658015E-02	4.2427539819806246E-03	4.8947465419619983E-05
43	7.6066489641629778E-02	4.1998006965183006E-03	4.8451925385068013E-05
44	6.7250032888051245E-02	3.6938098821516965E-03	4.2614450953592057E-05
45	6.5922448059773139E-02	3.6061428833252195E-03	4.1603061320413829E-05
46	6.4990029645765196E-02	3.5536728263412709E-03	4.0997728955941359E-05
47	6.1997117485062384E-02	3.3863249058312798E-03	3.9067082826800442E-05
48	5.9386853060416744E-02	3.2403603633351973E-03	3.7383130745991275E-05
49	5.0474057810785913E-02	2.6610916594410599E-03	3.0700269808744534E-05
50	5.0120856213361376E-02	2.6340721536967297E-03	3.0388553331971959E-05
51	4.9801216641445517E-02	2.6128120263901266E-03	3.0143281192560548E-05
52	4.3407914161417094E-02	2.2593756810856389E-03	2.6065784980594874E-05
53	4.1839371623100884E-02	2.1592517760042245E-03	2.4910683505830121E-05
54	3.9357996667733847E-02	1.9949206748498313E-03	2.3014841577383496E-05
55	3.8736904453769129E-02	1.9459075255081146E-03	2.2449390589016173E-05
56	3.8058101115945410E-02	1.8932316260685713E-03	2.1841683477735403E-05
57	3.3875144518815854E-02	1.5637141099081036E-03	1.8040132104281947E-05
58	3.3655010295241365E-02	1.5426219305081049E-03	1.7796797532871352E-05
59	3.3337993961952944E-02	1.5212867941174228E-03	1.7550660034647078E-05
60	3.3238471589347431E-02	1.5136235796420067E-03	1.7462251673678794E-05
61	3.1593442822741818E-02	1.4250407629362173E-03	1.6440296505904714E-05
62	2.9485338236508101E-02	1.3196116446169217E-03	1.5223990270598159E-05
63	2.8989142104170997E-02	1.3012293749648368E-03	1.5011919169622015E-05
64	2.8153418105026487E-02	1.2625096185964837E-03	1.4565220175538145E-05
65	2.7635681126799809E-02	1.2405796359924431E-03	1.4312220103009064E-05
66	2.3264319740375856E-02	1.0367447394708817E-03	1.1960633941950691E-05
67	2.2134085007290454E-02	9.8145320234104948E-04	1.1322750950583680E-05
68	2.1856787411562932E-02	9.6742791229288412E-04	1.1160945104063153E-05
69	2.0354728193695014E-02	8.9812079837503446E-04	1.0361368325339832E-05
70	1.9739130449462634E-02	8.7208266496259794E-04	1.0060973666538117E-05
71	1.7928533198178765E-02	7.8218264487434530E-04	9.0238222919399884E-06
72	1.7491272069234863E-02	7.5975712920760415E-04	8.7651053931339597E-06
73	1.7402509623326526E-02	7.5258955046670522E-04	8.6824150429386423E-06
74	1.5810620524721136E-02	6.8056635709565758E-04	7.8515036156175059E-06
75	1.5558944800990479E-02	6.6748670930236534E-04	7.7006073791677763E-06
76	1.4953871622665512E-02	6.3761832362600670E-04	7.3560241718353186E-06
77	1.4896497409391979E-02	6.3462704061073170E-04	7.3215145767533719E-06
78	1.4822732292880893E-02	6.3184237291963861E-04	7.2893886448483398E-06
79	1.3528699706038374E-02	5.7844686828224280E-04	6.6733796497705701E-06
