200	7.9854258792798811E+00
201	7.9314236552919812E+00
202	7.8697705776390166E+00
203	7.8030774833875407E+00
204	7.7398377307015691E+00
205	7.6818463447037288E+00
206	7.6307483271958922E+00
207	7.5793398285415723E+00
208	7.5261825982025350E+00
209	7.4710876489137821E+00
210	7.3971059161366917E+00
211	7.3109950678412821E+00
212	7.2188464503284306E+00
213	7.1352246757689262E+00
214	7.0547173297818251E+00
215	6.9683800380746632E+00
216	6.8769302110096655E+00
217	6.7775734976933082E+00
218	6.6684290866633065E+00
219	6.5626630829842929E+00
220	6.4618121224924980E+00
221	6.3832836111016480E+00
222	6.3056925391883452E+00
223	6.2298262006523544E+00
224	6.1613169814005762E+00
225	6.0923037364410852E+00
226	6.0298275060723432E+00
227	5.9635983499812486E+00
228	5.8940066727901392E+00
229	5.8281513201377058E+00
230	5.7638948272633934E+00
231	5.7065911949795263E+00
232	5.6473797648292887E+00
233	5.5906724474884557E+00
234	5.5414037743989564E+00
235	5.5022845389555286E+00
236	5.4675476963752532E+00
237	5.4363858575884221E+00
238	5.4076861787673360E+00
239	5.3817431691134896E+00
240	5.3572999797015521E+00
241	5.3335275187513282E+00
242	5.3141507942333313E+00
243	5.2957629920978038E+00
244	5.2766871933864952E+00
245	5.2557824487430098E+00
246	5.2331858082873151E+00
247	5.2089674940329873E+00
248	5.1791996041626449E+00
249	5.1431631547749888E+00
250	5.1051981935370492E+00
251	5.0667233502790374E+00
252	5.0348511663533735E+00
253	5.0070692128518859E+00
254	4.9786698144297317E+00
255	4.9530410558146940E+00
256	4.9263755140202470E+00
257	4.8961015002390038E+00
258	4.8673160402706177E+00
259	4.8370659494528141E+00
260	4.8109678994701195E+00
261	4.7865104097515392E+00
262	4.7692700163255592E+00
263	4.7568312922670390E+00
264	4.7479331494412227E+00
265	4.7402946828306884E+00
266	4.7320708826155524E+00
267	4.7230391551245079E+00
268	4.7141794697377009E+00
269	4.7030762764592371E+00
270	4.6901648530348643E+00
271	4.6739015355510283E+00
272	4.6551494713524155E+00
273	4.6337983662023738E+00
274	4.6095246282963123E+00
275	4.5824910015512517E+00
276	4.5521025099628867E+00
277	4.5177200721936250E+00
278	4.4762146318845417E+00
279	4.4317384722329933E+00
280	4.3870370091799860E+00
281	4.3433369315318293E+00
282	4.3021596923093322E+00
283	4.2648003555042937E+00
284	4.2290503441004770E+00
285	4.1962700722248325E+00
286	4.1644803714119947E+00
287	4.1348264674979829E+00
288	4.1093948693815463E+00
289	4.0838301653238815E+00
290	4.0605587568156825E+00
291	4.0419495088314958E+00
292	4.0257867066680948E+00
293	4.0109250456996515E+00
294	3.9979190965760734E+00
295	3.9870031310341281E+00
296	3.9775062259869576E+00
297	3.9694448508934377E+00
298	3.9616754544142174E+00
299	3.9539024987318414E+00
300	3.9452991432015807E+00
301	3.9351398119393290E+00
302	3.9214822996101595E+00
303	3.9032310953113192E+00
304	3.8807382405488227E+00
305	3.8547901850028139E+00
306	3.8270716312544444E+00
307	3.7966089603663069E+00
308	3.7611206315720445E+00
309	3.7219396353810534E+00
310	3.6836313349065550E+00
311	3.6471123745084739E+00
312	3.6144171816150070E+00
313	3.5890794870797049E+00
314	3.5673360713748981E+00
315	3.5471397921762979E+00
316	3.5265162968679720E+00
317	3.5061766002497019E+00
318	3.4884159411393760E+00
319	3.4736774629855658E+00
320	3.4585618344250446E+00
321	3.4413966518409009E+00
322	3.4217924071601655E+00
323	3.3987088058341435E+00
324	3.3747507846614435E+00
325	3.3492699423479788E+00
326	3.3216204397967375E+00
327	3.2961954086327561E+00
328	3.2715119223903311E+00
329	3.2499561604622094E+00
330	3.2310246852773172E+00
331	3.2126990327594429E+00
332	3.1942252778968809E+00
333	3.1766416589911581E+00
334	3.1628383418955539E+00
335	3.1519086244167833E+00
336	3.1427729740634898E+00
337	3.1341246024075020E+00
338	3.1271800760352297E+00
339	3.1210607386415763E+00
340	3.1156909016421239E+00
341	3.1104434486327208E+00
342	3.1053424970326899E+00
343	3.1010078705097399E+00
344	3.0976401479917688E+00
345	3.0950911185663212E+00
346	3.0928426809340896E+00
347	3.0904452409267567E+00
348	3.0876323058260837E+00
349	3.0833813262095706E+00
350	3.0779877003256964E+00
351	3.0710068356140363E+00
352	3.0619488185119939E+00
353	3.0497783313926168E+00
354	3.0367561697518899E+00
355	3.0225201665455765E+00
356	3.0078569600719827E+00
357	2.9931360368958191E+00
358	2.9816199415360960E+00
359	2.9714103932678588E+00
360	2.9614510515833019E+00
361	2.9514950180716411E+00
362	2.9421860984502062E+00
363	2.9307474773639797E+00
364	2.9174973748609783E+00
365	2.9020086459053633E+00
366	2.8835550817999476E+00
367	2.8654570259903545E+00
368	2.8466928396249989E+00
369	2.8284089064496043E+00
370	2.8112460708205136E+00
371	2.7957381015272773E+00
372	2.7822009766906555E+00
373	2.7708732265279248E+00
374	2.7593579006376108E+00
375	2.7474278685392668E+00
376	2.7367261350465539E+00
377	2.7271647423256851E+00
378	2.7191743616529722E+00
379	2.7123928117050431E+00
380	2.7063015034354767E+00
381	2.7007755739816357E+00
382	2.6953890237010389E+00
383	2.6891907199570522E+00
384	2.6818969772848598E+00
385	2.6738303991835322E+00
386	2.6660566376605637E+00
387	2.6584123342952020E+00
388	2.6506803760368105E+00
389	2.6409187943737038E+00
390	2.6303161156867882E+00
391	2.6209572190098069E+00
392	2.6133381829558870E+00
393	2.6065627597227889E+00
394	2.6007366287761613E+00
395	2.5958742552340510E+00
396	2.5909912419637284E+00
397	2.5862366215454884E+00
398	2.5823051324265114E+00
399	2.5786468357215475E+00
400	2.5753045007641941E+00
401	2.5718199845965546E+00
402	2.5681050017232527E+00
403	2.5642087588571574E+00
404	2.5604852911367124E+00
405	2.5567891655052839E+00
406	2.5529970838214844E+00
407	2.5484858585452979E+00
408	2.5438941597450215E+00
409	2.5392581203215507E+00
410	2.5343853432896637E+00
411	2.5299477753430302E+00
412	2.5248409733723030E+00
413	2.5191698379071807E+00
414	2.5141174517664546E+00
415	2.5089411365535859E+00
416	2.5026043122820543E+00
417	2.4953055161054958E+00
418	2.4876754314583174E+00
419	2.4797560150010827E+00
420	2.4711771859425644E+00
421	2.4616637871807918E+00
422	2.4495472147582200E+00
423	2.4360321525405833E+00
424	2.4227351550064080E+00
425	2.4082089813431122E+00
426	2.3925719375043935E+00
427	2.3770932533600018E+00
428	2.3630092109226002E+00
429	2.3506444305607399E+00
430	2.3400802866448451E+00
431	2.3313954582429774E+00
432	2.3237817473079341E+00
433	2.3173251915097075E+00
434	2.3112532478269285E+00
435	2.3060462146582461E+00
436	2.3015390429823417E+00
437	2.2974476523341965E+00
438	2.2936601073176961E+00
439	2.2902963791727879E+00
440	2.2874009360395702E+00
441	2.2848546442756676E+00
442	2.2826737061850233E+00
443	2.2807107317137580E+00
444	2.2784563954684631E+00
445	2.2758355293991683E+00
446	2.2726151715382046E+00
447	2.2688983666127451E+00
448	2.2647316925022438E+00
449	2.2600387441978458E+00
450	2.2540422651766985E+00
451	2.2473443851108579E+00
452	2.2395356345042727E+00
453	2.2310665598525432E+00
454	2.2210361649987824E+00
455	2.2107565963473963E+00
456	2.2008148833731136E+00
457	2.1907712199025040E+00
458	2.1801198126475234E+00
459	2.1681065367869867E+00
460	2.1565818532201839E+00
461	2.1458493905755471E+00
462	2.1353400515053216E+00
463	2.1257996983249603E+00
464	2.1168328162833654E+00
465	2.1080604880013851E+00
466	2.0994258455465911E+00
467	2.0917263090592986E+00
468	2.0863287820133039E+00
469	2.0814726325514301E+00
470	2.0771946375816626E+00
471	2.0733235904109306E+00
472	2.0697826298978490E+00
473	2.0662113422754191E+00
474	2.0629154247837405E+00
475	2.0592175042892014E+00
476	2.0550428292425353E+00
477	2.0499622399572135E+00
478	2.0441371833310211E+00
479	2.0358507886679913E+00
480	2.0273075482010272E+00
481	2.0195459140358860E+00
482	2.0116589937443305E+00
483	2.0033557321316353E+00
484	1.9952069588469901E+00
485	1.9878925699185701E+00
486	1.9812489969464109E+00
487	1.9727858436890022E+00
488	1.9635710162209563E+00
489	1.9560198499536812E+00
490	1.9491154853315820E+00
491	1.9420163934763288E+00
492	1.9354239776196269E+00
493	1.9300218669682399E+00
494	1.9257447360543967E+00
495	1.9218866098861653E+00
496	1.9180628379417675E+00
497	1.9150895683160101E+00
498	1.9126845752223052E+00
499	1.9106094958003914E+00
500	1.9086989252764028E+00
501	1.9068445030129062E+00
502	1.9048990776020263E+00
503	1.9028418616853737E+00
504	1.9004564680008145E+00
505	1.8979110830705290E+00
506	1.8946005604881888E+00
507	1.8909538170218549E+00
508	1.8870356074631864E+00
509	1.8825857394080900E+00
510	1.8780893029259169E+00
511	1.8738783115245494E+00
512	1.8698607832763021E+00
513	1.8661026859193341E+00
514	1.8623798395235442E+00
515	1.8587813534857145E+00
516	1.8550801340780401E+00
517	1.8511698244939176E+00
518	1.8466138513062971E+00
519	1.8415707045454108E+00
520	1.8361245467654477E+00
521	1.8298455575910562E+00
522	1.8227976646763639E+00
523	1.8158506803530978E+00
524	1.8082313987154661E+00
525	1.7991003482415844E+00
526	1.7890805057532149E+00
527	1.7798334073655702E+00
528	1.7705579341757678E+00
529	1.7598437113643748E+00
530	1.7513840018237781E+00
531	1.7456442688877478E+00
532	1.7414945507621165E+00
533	1.7384858982433824E+00
534	1.7361191263332822E+00
535	1.7339907804508126E+00
536	1.7319544249090619E+00
537	1.7298599612560557E+00
538	1.7279120783691559E+00
539	1.7260081180409701E+00
540	1.7241766511799697E+00
541	1.7220719870848999E+00
542	1.7192236632304820E+00
543	1.7157110962072784E+00
544	1.7115653713046604E+00
545	1.7070040956390957E+00
546	1.7013615227482806E+00
547	1.6947342813615514E+00
548	1.6872847909779978E+00
549	1.6783129914239128E+00
550	1.6687199952186555E+00
551	1.6591234937903370E+00
552	1.6506872513848740E+00
553	1.6421348917725962E+00
554	1.6329722402199398E+00
555	1.6242568926890275E+00
556	1.6172737253578888E+00
557	1.6094899874525430E+00
558	1.6023552786222284E+00
559	1.5954893581937681E+00
560	1.5882038672111722E+00
561	1.5800001008434188E+00
562	1.5716642384995041E+00
563	1.5646238722999843E+00
564	1.5579072983562829E+00
565	1.5511556007243308E+00
566	1.5445291220280875E+00
567	1.5392041904443083E+00
568	1.5344619087674627E+00
569	1.5302460344790736E+00
570	1.5261977152948809E+00
571	1.5228202922766307E+00
572	1.5197870253260757E+00
573	1.5169024271035156E+00
574	1.5140566404970359E+00
575	1.5111327012517402E+00
576	1.5082753878169370E+00
577	1.5055883731959285E+00
578	1.5029068999550887E+00
579	1.5004368283399985E+00
580	1.4979953578696354E+00
581	1.4954398273724934E+00
582	1.4917063528677594E+00
583	1.4867247992855552E+00
584	1.4808681111725981E+00
585	1.4750379156280022E+00
586	1.4683651005871434E+00
587	1.4606853369424897E+00
588	1.4510722482971368E+00
589	1.4392477438778279E+00
590	1.4257655357191521E+00
591	1.4132782724366433E+00
592	1.4015868753721858E+00
593	1.3899088786402660E+00
594	1.3793798382591764E+00
595	1.3700496711453174E+00
596	1.3618788282843726E+00
597	1.3552125497075191E+00
598	1.3496715793179721E+00
599	1.3450848159076620E+00
600	1.3400606643297508E+00
601	1.3346592409286504E+00
602	1.3294721559920326E+00
603	1.3237809519919419E+00
604	1.3175449980668943E+00
605	1.3116798090015056E+00
606	1.3072849083308877E+00
607	1.3034009479874644E+00
608	1.3003554909799937E+00
609	1.2979253583911261E+00
610	1.2958600696247939E+00
611	1.2938752939963631E+00
612	1.2915694419319690E+00
613	1.2891218565920879E+00
614	1.2863498898287464E+00
615	1.2830278594214106E+00
616	1.2790462836816459E+00
617	1.2751768646449413E+00
618	1.2710041550748388E+00
619	1.2662196867827991E+00
620	1.2609074443381660E+00
621	1.2551831377987084E+00
622	1.2497180111661317E+00
623	1.2441866000111337E+00
624	1.2390147728329648E+00
625	1.2347186605480542E+00
626	1.2311791201395077E+00
627	1.2283013211591312E+00
628	1.2254650284101496E+00
629	1.2228698010864933E+00
630	1.2205239148908298E+00
631	1.2182287648004040E+00
632	1.2160836810153151E+00
633	1.2145114592727673E+00
634	1.2127949151613300E+00
635	1.2111817877353277E+00
636	1.2096993979674799E+00
637	1.2082964328982737E+00
638	1.2066103797596681E+00
639	1.2047729679235706E+00
640	1.2030687214158737E+00
641	1.2012958795498974E+00
642	1.1994591486772861E+00
643	1.1973401813633842E+00
644	1.1947078549240329E+00
645	1.1914331781930141E+00
646	1.1866464516937012E+00
647	1.1810964332730640E+00
648	1.1749798955876394E+00
649	1.1690766261790746E+00
650	1.1630976740231158E+00
651	1.1573029368960799E+00
652	1.1519411033752516E+00
653	1.1477369267477302E+00
654	1.1435302479666529E+00
655	1.1394101465914888E+00
656	1.1359554399362879E+00
657	1.1333303940572561E+00
658	1.1311668198373657E+00
659	1.1289380990855002E+00
660	1.1267759632389638E+00
661	1.1247026206686417E+00
662	1.1224951918652128E+00
663	1.1202787034269259E+00
664	1.1178898142233058E+00
665	1.1153436916109012E+00
666	1.1130870159210347E+00
667	1.1113170194700135E+00
668	1.1098574451904628E+00
669	1.1087404129047409E+00
670	1.1077312793403284E+00
671	1.1068187802226186E+00
672	1.1058269485456402E+00
673	1.1046568302342994E+00
674	1.1032864499953297E+00
675	1.1017704349534168E+00
676	1.1002490426750855E+00
677	1.0983049771556501E+00
678	1.0960471628702435E+00
679	1.0937132999445265E+00
680	1.0908143223320310E+00
681	1.0873164890637230E+00
682	1.0835558954813214E+00
683	1.0790226497549644E+00
684	1.0742929848579377E+00
685	1.0697486253794897E+00
686	1.0652429202059341E+00
687	1.0594424587553140E+00
688	1.0530799305017537E+00
689	1.0478630475409949E+00
690	1.0432901420359311E+00
691	1.0385005865970647E+00
692	1.0348424129636249E+00
693	1.0317689971014865E+00
694	1.0293080808789767E+00
695	1.0270404474827841E+00
696	1.0253432985810149E+00
697	1.0236872138822992E+00
698	1.0222523314047081E+00
699	1.0209970844619185E+00
700	1.0198081926023912E+00
701	1.0186679886966923E+00
702	1.0176945850159154E+00
703	1.0168538926303099E+00
704	1.0159859331555869E+00
705	1.0150247710406417E+00
706	1.0139584960042882E+00
707	1.0129426647795430E+00
708	1.0119554951269230E+00
709	1.0109885080568057E+00
710	1.0100589548201397E+00
711	1.0092700085446245E+00
712	1.0084231207442167E+00
713	1.0075352068254000E+00
714	1.0065946223501105E+00
715	1.0055870163805121E+00
716	1.0042298869646116E+00
717	1.0025805109825967E+00
718	1.0004570307215177E+00
719	9.9788254743245830E-01
720	9.9437991683459392E-01
721	9.9053275672008056E-01
722	9.8603076909204024E-01
723	9.8108132188977870E-01
724	9.7669447072132176E-01
725	9.7290340178302204E-01
726	9.6914457693799683E-01
727	9.6633467990258348E-01
728	9.6448574017834909E-01
729	9.6304890246815800E-01
730	9.6199971573347742E-01
731	9.6124565891127334E-01
732	9.6062620456359971E-01
733	9.6007598830844576E-01
734	9.5960997968308093E-01
735	9.5919886068479332E-01
736	9.5883235138011236E-01
737	9.5846725646500175E-01
738	9.5812523493877011E-01
739	9.5777309890264550E-01
740	9.5736981679843680E-01
741	9.5699609290281129E-01
742	9.5664846301307893E-01
743	9.5618465833962174E-01
744	9.5558651581926335E-01
745	9.5485231112783886E-01
746	9.5388021796737577E-01
747	9.5259484804079775E-01
748	9.5103486068938814E-01
749	9.4893349070067778E-01
750	9.4643649669815144E-01
751	9.4392773328584423E-01
752	9.4163494673382298E-01
753	9.3954998833819270E-01
754	9.3759773069504559E-01
755	9.3584480910810619E-01
756	9.3414828568365971E-01
757	9.3234432689171809E-01
758	9.3077847020407911E-01
759	9.2959654729190966E-01
760	9.2865571868966479E-01
761	9.2807080630932104E-01
762	9.2763764608664390E-01
763	9.2730466777847664E-01
764	9.2703727316429130E-01
765	9.2681535591357056E-01
766	9.2663235067682037E-01
767	9.2646988687837517E-01
768	9.2632113358342183E-01
769	9.2618127129284400E-01
770	9.2602465551194335E-01
771	9.2584103291319597E-01
772	9.2562744435230626E-01
773	9.2527663124965753E-01
774	9.2475014826240909E-01
775	9.2400118715934776E-01
776	9.2290946786360373E-01
777	9.2146378160255693E-01
778	9.1993221548899451E-01
779	9.1832451744092203E-01
780	9.1655318853971235E-01
781	9.1482337063071739E-01
782	9.1293301310589725E-01
783	9.1098424181722837E-01
784	9.0898425635905233E-01
785	9.0728270775552378E-01
786	9.0598065455618948E-01
787	9.0500384993296301E-01
788	9.0435418878196239E-01
789	9.0385111074012858E-01
790	9.0344875169105487E-01
791	9.0316153032570456E-01
792	9.0294935471715565E-01
793	9.0277460580865321E-01
794	9.0262106459528335E-01
795	9.0246697748502602E-01
796	9.0230100764195997E-01
797	9.0212713953208590E-01
798	9.0190362301399207E-01
799	9.0166125144981757E-01
800	9.0131513275649233E-01
801	9.0068861716802862E-01
802	8.9971716547412384E-01
803	8.9835385465993955E-01
804	8.9666219580835183E-01
805	8.9487288561815448E-01
806	8.9287323832504684E-01
807	8.9090124088782574E-01
808	8.8877912845150431E-01
809	8.8676530152399857E-01
810	8.8549364452517132E-01
811	8.8469243427286193E-01
812	8.8407118438003418E-01
813	8.8359100365544641E-01
814	8.8319697719070522E-01
815	8.8286077148528852E-01
816	8.8263361704854304E-01
817	8.8246352847145348E-01
818	8.8231440576341325E-01
819	8.8216277065214510E-01
820	8.8203189637048984E-01
821	8.8191188944979526E-01
822	8.8177399333243944E-01
823	8.8163343384309278E-01
824	8.8148648276983332E-01
825	8.8130500615732310E-01
826	8.8103154322470301E-01
827	8.8064529715945583E-01
828	8.8019247117956878E-01
829	8.7945117074466117E-01
830	8.7839796564481876E-01
831	8.7722413279959610E-01
832	8.7591153571537828E-01
833	8.7444253673443662E-01
834	8.7309415602712492E-01
835	8.7176538278935845E-01
836	8.7035706650300482E-01
837	8.6918639922044227E-01
838	8.6835036058437010E-01
839	8.6773398413857483E-01
840	8.6726492132570809E-01
841	8.6693685940270460E-01
842	8.6670699405339657E-01
843	8.6653481413881128E-01
844	8.6640977726526536E-01
845	8.6628401138161060E-01
846	8.6615669716308852E-01
847	8.6603699016901836E-01
848	8.6591603762384051E-01
849	8.6579176177362627E-01
850	8.6565334394106774E-01
851	8.6548440898308543E-01
852	8.6529282696089638E-01
853	8.6505605794232254E-01
854	8.6477916009522549E-01
855	8.6447537036346667E-01
856	8.6405774929218826E-01
857	8.6354002002126418E-01
858	8.6285434350786960E-01
859	8.6184264129169241E-01
860	8.6019537546769442E-01
861	8.5810351514940386E-01
862	8.5580798418156334E-01
863	8.5352308434696644E-01
864	8.5179207752579544E-01
865	8.5055735175328284E-01
866	8.4982964394772897E-01
867	8.4942747766993787E-01
868	8.4918461661220002E-01
869	8.4902691672893138E-01
870	8.4891631054312011E-01
871	8.4880910658448661E-01
872	8.4871237384114184E-01
873	8.4861266519116707E-01
874	8.4849540397961842E-01
875	8.4835253086095475E-01
876	8.4809255815101992E-01
877	8.4769872452649153E-01
878	8.4718402954691785E-01
879	8.4619831443081395E-01
880	8.4453826639576157E-01
881	8.4252577239853876E-01
882	8.4029515771300833E-01
883	8.3827152634968671E-01
884	8.3660714512957179E-01
885	8.3517964443801351E-01
886	8.3413371562135097E-01
887	8.3344291735498999E-01
888	8.3287341203597498E-01
889	8.3247427494366066E-01
890	8.3222502017968747E-01
891	8.3203840964219322E-01
892	8.3190525260528958E-01
893	8.3180455677689213E-01
894	8.3172029590669461E-01
895	8.3163983488673310E-01
896	8.3156048116103054E-01
897	8.3147589775958175E-01
898	8.3134424710825205E-01
899	8.3113726827191969E-01
900	8.3083909223263630E-01
901	8.3048143820760401E-01
902	8.2994910176461112E-01
903	8.2931509429557193E-01
904	8.2836993936960368E-01
905	8.2733367102328426E-01
906	8.2634187695815031E-01
907	8.2526100032667260E-01
908	8.2418437953945745E-01
909	8.2323855112830813E-01
910	8.2226119630111605E-01
911	8.2148459003042729E-01
912	8.2096786772353902E-01
913	8.2064145034838154E-01
914	8.2043351008901810E-01
915	8.2030759754344607E-01
916	8.2022399636848697E-01
917	8.2016389017172064E-01
918	8.2011109690259321E-01
919	8.2006251203871716E-01
920	8.2001136409168518E-01
921	8.1994296399939259E-01
922	8.1982776706309790E-01
923	8.1965955079454045E-01
924	8.1933766131661945E-01
925	8.1891884422111205E-01
926	8.1833842284089009E-01
927	8.1739348035595139E-01
928	8.1620306290350531E-01
929	8.1491946979785945E-01
930	8.1320688873036862E-01
931	8.1174875589431006E-01
932	8.1075612949761511E-01
933	8.1005953893318006E-01
934	8.0966607489381404E-01
935	8.0944323111971195E-01
936	8.0929462175567068E-01
937	8.0918348713478150E-01
938	8.0911962343947563E-01
939	8.0906645846089109E-01
940	8.0900929829949675E-01
941	8.0894546011953683E-01
942	8.0885911987672354E-01
943	8.0872394579980778E-01
944	8.0854012982555934E-01
945	8.0818149649819715E-01
946	8.0742318395107426E-01
947	8.0630024149134372E-01
948	8.0494198970037323E-01
949	8.0320320231362141E-01
950	8.0172176170918907E-01
951	8.0053798854016223E-01
952	7.9971570402356407E-01
953	7.9924897971856246E-01
954	7.9892503032276074E-01
955	7.9872865887945188E-01
956	7.9860409958217982E-01
957	7.9851596404272673E-01
958	7.9844451425570939E-01
959	7.9839021598436255E-01
960	7.9833957329591609E-01
961	7.9827882592430877E-01
962	7.9820297243145732E-01
963	7.9811675517373426E-01
964	7.9798655804314222E-01
965	7.9780034898660768E-01
966	7.9746346909910648E-01
967	7.9683642366011387E-01
968	7.9599433333744463E-01
969	7.9477633653561153E-01
970	7.9325194876476823E-01
971	7.9207254972571073E-01
972	7.9120228292178330E-01
973	7.9055451129245013E-01
974	7.9006905947493045E-01
975	7.8975714198010538E-01
976	7.8949867167323906E-01
977	7.8932642407965525E-01
978	7.8919975356686078E-01
979	7.8908102254813062E-01
980	7.8897577262045449E-01
981	7.8888535596956055E-01
982	7.8876904582808649E-01
983	7.8861118112890771E-01
984	7.8839246746185210E-01
985	7.8811777897874380E-01
986	7.8780305451481070E-01
987	7.8744689994679984E-01
988	7.8706410028231055E-01
989	7.8666805249814609E-01
990	7.8634152222745846E-01
991	7.8608367051889627E-01
992	7.8584159542850496E-01
993	7.8565235166033198E-01
994	7.8551925693676283E-01
995	7.8539807079873003E-01
996	7.8530292652718348E-01
997	7.8518939214517336E-01
998	7.8504276324943834E-01
999	7.8486906774912968E-01
