0	3.2094864324816186E+01	2.2311640518123191E-02
1	3.2078166361937704E+01	2.2268415449711865E-02
2	3.2033025395244088E+01	2.2163175618941048E-02
3	3.2198775671615437E+01	2.1376769499319135E-02
4	1.7254798794521019E+01	1.6035028283543765E-02
5	1.0298211672102633E+00	5.9053575117284599E-03
6	5.3515444598804141E-01	5.1499844813616916E-03
7	6.0212799737096845E-01	2.4820880843379966E-03
8	6.4320608044124572E-01	2.2418652909090512E-03
9	6.6067423855711449E-01	2.1675862750933843E-03
10	5.6679007823546823E-01	1.1026154634020801E-03
11	5.3412346262123567E-01	1.0098704824883552E-03
12	4.5833586330822212E-01	7.9709287603131997E-04
13	4.1154114939909564E-01	6.1588265930940058E-04
14	3.7522494715022670E-01	5.6600268103570777E-04
15	3.4475323190787099E-01	5.2514926761454298E-04
16	2.8654069729598691E-01	4.4911328894375933E-04
17	2.2846771375472871E-01	3.7661129465978795E-04
18	1.8244271566637801E-01	2.8983607460724743E-04
19	1.7829914798370147E-01	2.7851434586183591E-04
20	1.5501596982069282E-01	2.3170449055067888E-04
21	1.5340621720723213E-01	2.2755981424535935E-04
22	1.4910695780054709E-01	2.2119116739959880E-04
23	1.2428879737896448E-01	1.8068267361855193E-04
24	1.2066032923354884E-01	1.7483278213564589E-04
25	1.0039566046826044E-01	1.3892383515223914E-04
26	9.1206958204978594E-02	1.1850131701657461E-04
27	8.0164829540601376E-02	9.6886751279016246E-05
28	7.8981722536017498E-02	9.4798610139424874E-05
29	7.7375037904880567E-02	9.2666102282747901E-05
30	6.3354938626276086E-02	7.3283770121523908E-05
31	6.1928006451494981E-02	7.1241705370703637E-05
32	5.6170165586025701E-02	6.4688563187822497E-05
33	5.0435657271357466E-02	5.8122982040062744E-05
34	4.7180002451571237E-02	5.4719344710400621E-05
35	4.2891476521638446E-02	4.8690087037189633E-05
36	4.1794060619496733E-02	4.7617869702732081E-05
37	3.5964080697186235E-02	3.9191004490396537E-05
38	3.4996520370052818E-02	3.8037936655880693E-05
39	3.0357079791412517E-02	3.2460757018500177E-05
80	3.0348098697314526E-02	3.2273804939300375E-05
82	3.0275171100296150E-02	3.1882174190932034E-05
84	2.9798787570592344E-02	3.0249272614134295E-05
86	2.9584986398295571E-02	2.9872846248978700E-05
88	2.8548340656029330E-02	2.7930925578563804E-05
90	2.7153489264862215E-02	2.5605625488468125E-05
92	2.6811924587902766E-02	2.5196935824161016E-05
94	2.5806793584931514E-02	2.4014382318718910E-05
96	2.4974799732342529E-02	2.2589278559879278E-05
98	2.4812490146400079E-02	2.2474297317763524E-05
100	2.2118919377140500E-02	1.9661125670026194E-05
102	2.1790033898303165E-02	1.9448094455017464E-05
104	2.1201158186425928E-02	1.8911975795652613E-05
106	1.9056022634931540E-02	1.7053747148586263E-05
108	1.8469802375242456E-02	1.6619794997192634E-05
110	1.6587480868182812E-02	1.5380306231757534E-05
112	1.6259518774113670E-02	1.5189946886634927E-05
114	1.4059112469825405E-02	1.3784751431532033E-05
116	1.2909418285210080E-02	1.3078409217859428E-05
118	1.2436673080030552E-02	1.2702158876861540E-05
120	9.9464129707424222E-03	1.1177342411551031E-05
122	9.4213323302369274E-03	1.0862892686176707E-05
124	7.2781456427812715E-03	9.3883544839725886E-06
126	5.6279298090097709E-03	8.1903375949841447E-06
128	4.9305092494610989E-03	7.6590578416253347E-06
130	3.6303413914142179E-03	6.3133297138960396E-06
132	3.0678223722436222E-03	5.4178579902644137E-06
134	2.3988435221096822E-03	4.1278745758883738E-06
136	2.3147256144314932E-03	3.8028186838344972E-06
138	2.2474765254344746E-03	3.6215012277292533E-06
140	2.0928214987000126E-03	3.0819544636203754E-06
142	2.0532335362969715E-03	2.9748305510337406E-06
144	1.9361842750513468E-03	2.6043762153079348E-06
146	1.8265468483197058E-03	2.2604534189444159E-06
148	1.7061309050444414E-03	2.0115621650340755E-06
150	1.6561451079161011E-03	1.9010902547117113E-06
152	1.6286695215814116E-03	1.8511143295084128E-06
154	1.4667170309242291E-03	1.5505709332385164E-06
156	1.4381858271441106E-03	1.5101984142352231E-06
158	1.2784322922244548E-03	1.3107569856499957E-06
